brand,model,2G_bands,3G_bands,4G_bands,weight_g,SIM,display_size(inches),Pixel_height,Pixel_width,OS,CPU(core),internal_memory(GB),RAM(GB),primary_camera(MP),secondary_camera(MP),audio_jack,WIFI,bluetooth,GPS,radio,Battery(Mah),Aprox Price INR
Sony Ericsson,T200,Yes,No,No,85,Mini,,10,11,No,1,0,0,0,0,No,No,No,No,No,700,3733
Sony Ericsson,P800,Yes,No,No,158,Mini,2.9,208,320,Symbian,1,16,0,1,0,No,No,Yes,No,No,1000,5333
Sony Ericsson,Z700,Yes,No,No,95,Mini,,10,11,No,1,0,0,0,0,No,No,Yes,No,No,1000,5333
Sony Ericsson,T68i,Yes,No,No,84,Mini,,101,80,No,1,0,0,0,0,No,No,Yes,No,No,700,3733
Sony Ericsson,Windows Phone 7,Yes,Yes,No,110,Mini,,10,11,Microsoft,1,0,0,1,1,Yes,Yes,Yes,Yes,Yes,1000,5333
Sony Ericsson,Xperia Duo,Yes,Yes,No,110,Mini,4.5,540,960,Android,2,0,1.5,12,1,Yes,Yes,Yes,Yes,Yes,2500,13333
Spice,Smart Pulse (M-9010),Yes,No,No,52.5,Dual,1.6,240,320,Wearable,1,64,64,1,0,No,No,Yes,No,Yes,420,2240
Spice,Fire One (Mi-FX-1),Yes,No,No,65,Dual,3.5,320,480,Firefox,1,1,128,1.3,1,Yes,Yes,Yes,No,Yes,1400,7466
Spice,N-300,Yes,No,No,180,Dual,5,480,854,Android,2,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Spice,Smart Flo 508 (Mi-508),Yes,No,No,180,Dual,5,480,854,Android,2,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Spice,Smart Flo 503 (Mi-503),Yes,No,No,180,Dual,5,480,854,Android,2,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Spice,Smart Flo 359 (Mi-359),Yes,No,No,130,Dual,3.5,320,480,Android,2,1,256,2,1.3,Yes,Yes,Yes,Yes,Yes,1400,7466
Spice,Smart Flo 358 (Mi-358),Yes,No,No,130,Dual,3.5,320,480,Android,2,1,256,2,1.3,Yes,Yes,Yes,Yes,Yes,115,613
Spice,Stellar 439 (Mi-439),Yes,Yes,No,113.8,Dual,4,480,800,Android,2,4,1,3.15,1.3,Yes,Yes,Yes,Yes,Yes,1400,7466
Spice,Stellar 361 (Mi-361),Yes,Yes,No,102,Dual,3.5,320,480,Android,2,1,256,2,1.3,Yes,Yes,Yes,Yes,Yes,1400,7466
Spice,Stellar 507 (Mi-507),Yes,Yes,No,184,Dual,5,480,854,Android,2,4,1,8,1.3,Yes,Yes,Yes,Yes,Yes,1800,9600
Spice,Stellar 509 (Mi-509),Yes,Yes,No,120,Mini,5,480,854,Android,4,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Spice,Stellar 600 (Mi-600),Yes,Yes,No,189,Dual,6,540,960,Android,4,4,1,8,3.15,Yes,Yes,Yes,Yes,Yes,2500,13333
Spice,Stellar 526 (Mi-526),Yes,Yes,No,210,Dual,5,720,1280,Android,6,8,1,8,3.15,Yes,Yes,Yes,Yes,Yes,2500,13333
Spice,Stellar 520 (Mi-520),Yes,Yes,No,156,Mini,5,720,1280,Android,4,4,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Spice,Stellar 520n (Mi-520n),Yes,Yes,No,156,Mini,5,720,1280,Android,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,145,773
Spice,Stellar 440 (Mi-440),Yes,Yes,No,119,Mini,4,480,800,Android,2,4,1,3.15,1.3,Yes,Yes,Yes,Yes,Yes,1400,7466
Spice,Stellar 470 (Mi-470),Yes,Yes,No,140,Dual,4.7,540,960,Android,4,8,1,8,3.2,Yes,Yes,Yes,Yes,Yes,160,853
Spice,Mi-449 3G,Yes,Yes,No,156,Dual,|,480,854,Android,1,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,115,613
Spice,Mi-451 3G,Yes,Yes,No,156,Dual,|,480,854,Android,1,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,115,613
Spice,Mi-498 Dream Uno,Yes,Yes,No,107,Dual,4.5,480,854,Android,4,4,1,5,2,Yes,Yes,Yes,Yes,Yes,1700,7200
Spice,Mi-506 Stellar Mettle Icon,Yes,Yes,No,177,Dual,5,480,854,Android,1,0,0,8,1.3,Yes,Yes,Yes,Yes,Yes,1800,6400
Spice,Mi-356 Smart Flo Mettle 3.5X,Yes,No,No,112,Dual,3.5,320,480,Android,1,0,0,2,1.3,Yes,Yes,Yes,Yes,Yes,160,3200
Spice,Mi-426 Smart Flo Mettle 4.0X,Yes,No,No,122,Dual,4,480,800,Android,1,0,0,2,1.3,Yes,Yes,Yes,Yes,Yes,1400,4000
Spice,Mi-438 Stellar Glide,Yes,Yes,No,155,Dual,4,480,800,Android,1,0,0,2,1.3,Yes,Yes,Yes,Yes,Yes,1350,4800
Spice,Mi-504 Smart Flo Mettle 5X,Yes,No,No,190,Dual,5,480,854,Android,1,0,0,8,1.3,Yes,Yes,Yes,Yes,Yes,1800,6400
Spice,Mi-451 Smartflo Poise,Yes,No,No,156,Dual,4.5,480,854,Android,1,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,115,4800
Spice,Mi-496 Spice Coolpad 2,Yes,Yes,No,110,Dual,4.5,540,960,Android,4,4,1,5,0,Yes,Yes,Yes,Yes,Yes,1700,8800
Spice,Mi-423 Smart Flo Ivory 2,Yes,No,No,110,Dual,4,320,480,Android,2,1,256,3.15,1.3,Yes,Yes,Yes,No,Yes,1400,4000
Spice,Mi-349 Smart Flo Edge,Yes,No,No,110,Dual,3.5,320,480,Android,1,1,256,1.3,1,Yes,Yes,Yes,Yes,Yes,160,3200
Spice,Mi-550 Pinnacle Stylus,Yes,Yes,No,155,Dual,|,720,1280,Android,1,0,0,8,2,Yes,Yes,Yes,Yes,Yes,2500,12000
Spice,Mi-502n Smart FLO Pace3,Yes,No,No,190,Dual,|,480,800,Android,1,0,0,8,1.3,Yes,Yes,Yes,Yes,Yes,2100,6400
Spice,Mi-492 Stellar Virtuoso Pro+,Yes,Yes,No,123.3,Dual,|,480,854,Android,1,0,0,5,1.3,Yes,Yes,Yes,Yes,Yes,1730,6400
Spice,Mi-437 Stellar Nhance 2,Yes,Yes,No,108,Dual,|,480,800,Android,1,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,1400,5600
Spice,Mi-436 Stellar Glamour,Yes,Yes,No,100,Dual,4,480,800,Android,2,0,0,5,1.3,Yes,Yes,Yes,Yes,Yes,1400,5600
Spice,Mi-354 Smartflo Space,Yes,No,No,125,Dual,3.5,320,480,Android,2,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,115,3200
Spice,Mi-525 Pinnacle FHD,Yes,Yes,No,175,Dual,5,1080,1920,Android,4,8,1,8,2,Yes,Yes,Yes,Yes,Yes,2100,12800
Spice,Mi-515 Coolpad,Yes,Yes,No,161,Dual,5,540,960,Android,4,4,1,5,1,Yes,Yes,Yes,Yes,Yes,145,10400
Spice,Mi-510 Stellar Prime,Yes,Yes,No,176,Dual,5,480,854,Android,4,0,0,8,3,Yes,Yes,Yes,Yes,Yes,2100,17600
Spice,Mi-505 Stellar Horizon Pro,Yes,Yes,No,186,Dual,5,480,800,Android,2,0,0,5,1.3,Yes,Yes,Yes,Yes,Yes,2100,7200
Spice,Mi-491 Stellar Virtuoso Pro,Yes,Yes,No,143,Dual,4.5,480,854,Android,2,0,0,5,1.3,Yes,Yes,Yes,Yes,Yes,1700,6400
Spice,Mi-450 Smartflo Ivory,Yes,No,No,130,Dual,4.5,480,800,Android,2,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,160,5600
Spice,Mi-422 Smartflo Pace,Yes,No,No,90,Dual,4,480,800,Android,1,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,1300,4000
Spice,Mi-353 Stellar Jazz,Yes,Yes,No,135,Dual,3.5,320,480,Android,1,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,160,3200
Spice,Mi-725 Stellar Slatepad,Yes,Yes,No,450,Yes,7,600,1024,Android,1,0,0,3.15,1.3,Yes,Yes,Yes,Yes,Yes,3000,9600
Spice,Mi-502 Smartflo Pace2,Yes,No,No,185,Dual,5,480,800,Android,1,1,0,5,1.3,Yes,Yes,Yes,Yes,Yes,2100,8000
Spice,Mi-535 Stellar Pinnacle Pro,Yes,Yes,No,196.3,Dual,5.3,540,960,Android,4,16,1,8,5,Yes,Yes,Yes,Yes,Yes,2550,16800
Spice,Mi-530 Stellar Pinnacle,Yes,Yes,No,196.3,Dual,5.3,540,960,Android,1,16,1,8,5,Yes,Yes,Yes,Yes,Yes,2550,15200
Spice,Mi-1010 Stellar Pad, N/A,No,No,110,No,10,1280,800,Android,1,0,0,3.15,1,Yes,Yes,No,No,No,7600,14400
Spice,Mi-495 Stellar Virtuoso,Yes,Yes,No,110,Dual,4.5,540,960,Android,1,0,0,8,1.3,Yes,Yes,Yes,Yes,Yes,1700,12000
Spice,Mi-500 Stellar Horizon,Yes,Yes,No,205,Dual,5,480,800,Android,2,4,1,5,1,Yes,Yes,Yes,Yes,Yes,2400,14400
Spice,Mi-285 Stellar,Yes,Yes,No,79,Dual,2.8,240,320,Android,1,0,0,3.15,0,No,Yes,Yes,Yes,Yes,1400,4800
Spice,M-5665 T2,Yes,No,No,89,Dual,2.6,100,11,No,1,0,0,1.3,0,No,No,Yes,No,Yes,120,2400
Spice,M-5566 Flo Entertainer,Yes,No,No,65.2,Dual,2.8,240,320,No,1,0,0,1,0,No,No,Yes,No,Yes,1000,2400
Spice,M-5900 Flo TV Pro,Yes,No,No,70,Dual,3.5,320,480,No,1,0,0,1.3,0,No,No,Yes,No,Yes,1000,3200
Spice,M-6688 Flo Magic,Yes,No,No,80,Dual,3.2,240,400,No,1,0,0,3.15,0,No,Yes,Yes,No,Yes,1000,4000
Spice,M-5460 Flo,Yes,No,No,63,Dual,2.6,240,320,No,1,0,0,1,0,No,No,Yes,No,Yes,1000,2400
Spice,M-5455 Flo,Yes,No,No,80,Dual,2.4,240,320,No,1,0,0,1.3,0,No,No,Yes,No,Yes,950,2400
Spice,M-5365 Boss Killer,Yes,No,No,101,Dual,2.4,240,320,No,1,0,0,1.3,0,No,No,Yes,No,Yes,1800,1600
Spice,M-5400 Boss TV,Yes,No,No,113,Dual,2.8,240,320,No,1,0,0,1.3,0,No,No,Yes,No,Yes,1800,2400
Spice,M-5200 Boss Don,Yes,No,No,70,Dual,2,176,220,No,1,0,0,1.3,0,No,No,Yes,No,Yes,1800,1600
Spice,M-5390 Boss Double XL,Yes,No,No,70,Dual,2.6,240,320,No,1,0,0,1.3,0,No,No,Yes,No,Yes,2200,2400
Spice,M-5250 Boss Item,Yes,No,No,95,Dual,2.2,100,11,No,1,0,0,1.3,0,No,No,Yes,No,Yes,160,1600
Spice,M-5363 Boss,Yes,No,No,102,Dual,2.4,240,320,No,1,0,0,1.3,0,No,No,Yes,No,Yes,1800,1600
Spice,Mi-355 Stellar Craze,Yes,Yes,No,80,Dual,3.5,320,480,Android,1,1,1,5,1,Yes,Yes,Yes,Yes,Yes,1420,8000
Spice,Mi-425 Stellar,Yes,Yes,No,110,Mini,4,480,800,Android,1,1,0,5,1,Yes,Yes,Yes,Yes,Yes,145,7200
Spice,M-6868N FLO ME,Yes,No,No,87.3,Mini,3.5,320,480,No,1,44,0,3.2,0,Yes,Yes,Yes,No,Yes,1150,4000
Spice,M-5600 FLO TV,Yes,No,No,110,Mini,3.2,240,320,No,1,0,0,1.3,0,Yes,No,Yes,No,Yes,120,2400
Spice,Mi-280,Yes,Yes,No,96,Dual,2.8,240,320,Android,1,1,0,3.15,1,Yes,Yes,Yes,Yes,Yes,1000,5600
Spice,Mi-350,Yes,Yes,No,134,Dual,3.5,320,480,Android,1,1,0,3.15,1,Yes,Yes,Yes,Yes,Yes,160,8000
Spice,M-6900 Knight,Yes,No,No,167,Dual,3.46,320,480,No,1,39,0,3.15,0,Yes,Yes,Yes,No,Yes,1400,6400
Spice,M-6868,Yes,No,No,91,Dual,3.44,320,480,No,1,55,0,3.15,0,No,Yes,Yes,No,Yes,120,4000
Spice,M-6700,Yes,No,No,100,Mini,3.14,240,400,No,1,45,0,3.15,0,Yes,Yes,Yes,No,Yes,1000,3200
Spice,M-9000 Popkorn,Yes,No,No,123,Dual,2.36,240,320,No,1,87,0,3.15,0,No,No,Yes,No,Yes,120,4800
Spice,M-6450,Yes,No,No,101,Dual,2.36,240,320,No,1,45,0,2,0,Yes,No,Yes,No,Yes,950,3200
Spice,M-5750,Yes,No,No,96,Dual,2.76,240,320,No,1,8,0,1.3,0,Yes,No,Yes,No,Yes,1000,3200
Spice,M-5350,Yes,No,No,60,Dual,2.36,240,320,No,1,0,0,1,0,No,No,Yes,No,Yes,1000,2400
Spice,M-5180,Yes,No,No,90,Dual,1.77,128,160,No,1,0,0,1,0,No,No,Yes,No,Yes,1800,2400
Spice,M-5115,Yes,No,No,44.8,Dual,1.77,128,160,No,1,0,0,1,0,No,No,Yes,No,Yes,1000,1600
Spice,M-4262,Yes,No,No,44.8,Dual,1.77,128,160,No,1,0,0,0,0,No,No,No,No,Yes,1000,800
Spice,Mi-720,Yes,Yes,No,485,Mini,7,480,800,Android,1,1,256,2,1,Yes,Yes,Yes,Yes,No,4200,13600
Spice,Mi-410,Yes,Yes,No,143,Mini,4.03,480,800,Android,1,1,1,5,1,Yes,Yes,Yes,Yes,Yes,1400,16800
Spice,M-6800 FLO,Yes,No,No,91,Mini,3.14,240,400,No,1,44,0,3.15,0,Yes,Yes,Yes,No,Yes,1000,3200
Spice,Mi-270,Yes,No,No,110,Dual,2.8,240,320,Android,1,0,0,2,0,Yes,Yes,Yes,Yes,Yes,1000,4000
Spice,Mi-310,Yes,Yes,No,120,Mini,3.15,320,480,Android,1,85,0,2,0,Yes,Yes,Yes,Yes,Yes,120,8000
Spice,M-4250,Yes,No,No,85,Dual,1.77,128,160,No,1,0,0,0,0,No,No,No,No,Yes,120,1600
Spice,M-5170,Yes,No,No,78,Mini,2,176,220,No,1,0,0,1,0,Yes,No,Yes,No,Yes,120,2400
Spice,QT-65,Yes,No,No,110,Dual,2.2,176,220,No,1,25,0,2,0,No,No,Yes,No,Yes,1100,1600
Spice,M-5262,Yes,No,No,75,Dual,2.4,240,320,No,1,0,0,1,0,No,No,Yes,No,Yes,120,2400
Spice,QT-58,Yes,No,No,80,Dual,2,176,220,No,1,0,0,1.3,0,No,No,Yes,No,Yes,1000,2400
Spice,QT-61,Yes,No,No,95,Dual,2.4,240,320,No,1,0,0,2,0,No,No,Yes,No,Yes,1150,2400
Spice,M-5454,Yes,No,No,86,Dual,2,176,220,No,1,1,0,1.3,0,No,No,Yes,No,Yes,1000,2400
Spice,M-5161n,Yes,No,No,88,Mini,2,176,220,No,1,1,0,1,0,Yes,No,Yes,No,Yes,120,2400
Spice,QT-95,Yes,Yes,No,68,Dual,2,176,220,No,1,0,0,3.15,1,No,No,Yes,No,Yes,1000,5600
Spice,M-67 3D,Yes,No,No,70,Dual,2.36,240,320,No,1,0,0,2,0,No,No,Yes,No,Yes,1100,3200
Spice,QT-68,Yes,No,No,68,Dual,2.4,320,240,No,1,0,0,3.15,0,Yes,Yes,Yes,No,Yes,1000,2400
Spice,M-4580n,Yes,No,No,89.5,Dual,1.8,128,160,No,1,0,0,0,0,No,No,No,No,Yes,1000,2400
Spice,Mi-300,Yes,Yes,No,114,Mini,3.2,320,480,Android,1,0,0,5,0,No,Yes,Yes,Yes,No,1000,11200
Spice,M-6 Sports,Yes,No,No,88.4,Dual,2.2,180,240,No,1,1,0,1.3,0,No,No,Yes,No,Yes,1000,2400
Spice,M-6363,Yes,No,No,92,Dual,2,176,220,No,1,0,0,2,0,No,No,Yes,No,Yes,160,2400
Spice,QT-56,Yes,No,No,95,Mini,2,176,220,No,1,0,0,1,0,No,No,Yes,No,Yes,1000,4800
Spice,G-6565,Yes,Yes,No,91.8,Dual,2.4,240,320,No,1,16,0,3.15,1,No,No,Yes,No,No,900,12000
Spice,QT-52,Yes,No,No,90,Mini,2,176,220,No,1,3,0,1,0,No,No,Yes,No,Yes,1000,2400
Spice,QT-60,Yes,No,No,110,Dual,2,176,220,No,1,3,0,2,0,No,No,Yes,No,Yes,1000,4000
Spice,M-5161,Yes,No,No,110,Dual,2,176,220,No,1,1,0,1,0,No,No,Yes,No,Yes,120,2400
Spice,M-5055,Yes,No,No,72.5,Dual,1.8,128,160,No,1,4,0,1,0,No,No,No,No,Yes,1000,1600
Spice,S-7000,Yes,No,No,110,Mini,3.2,240,400,No,1,16,0,3.15,0,No,No,Yes,No,Yes,880,5600
Spice,QT-50,Yes,No,No,90,Dual,2,176,220,No,1,1,0,1,0,No,No,No,No,Yes,1000,1600
Spice,M-6262,Yes,No,No,130,Dual,2.4,240,320,No,1,1,0,1.3,0,No,No,Yes,No,Yes,1000,4800
Spice,S-120,Yes,No,No,130,Mini,2.4,240,320,No,1,70,0,12,0,No,No,Yes,No,Yes,1000,14400
Spice,M-4242,Yes,No,No,110,Dual,1.8,128,160,No,1,0,0,0,0,No,No,No,No,Yes,120,1600
Spice,M-940n,Yes,No,No,96,Dual,2.4,240,320,No,1,8,0,2,0,No,No,Yes,No,Yes,1000,4800
Spice,S-5010,Yes,No,No,93,Mini,1.8,128,160,No,1,0,0,1,0,No,No,No,No,Yes,780,5600
Spice,D-6666,Yes,Yes,No,104,Dual,2.4,240,320,No,1,0,0,2,0,No,No,Yes,No,Yes,1000,6400
Spice,M 4580,Yes,No,No,95,Dual,1.8,128,160,No,1,2,0,0,0,No,No,No,No,Yes,160,2400
Spice,S-5110,Yes,No,No,70,Mini,1.8,128,160,No,1,3,0,0,0,No,No,No,No,Yes,700,2400
Spice,S-5420,Yes,No,No,95,Mini,2.2,240,320,No,1,0,0,1,0,No,No,Yes,No,Yes,750,3200
Spice,S-6005,Yes,No,No,70.6,Mini,2.2,176,220,No,1,0,0,2,0,No,No,Yes,No,Yes,750,1600
Spice,D-1111,Yes,Yes,No,130.2,Mini,2.8,240,320,Microsoft,1,60,0,2,0,No,No,Yes,No,No,1350,7200
Spice,M-5252,Yes,No,No,92.6,Dual,,176,220,No,1,0,0,1,0,No,No,No,No,Yes,1300,4800
Spice,KT-5353,Yes,No,No,95,Mini,2.2,180,240,No,1,0,0,1,0,No,No,Yes,No,Yes,1000,4000
T-Mobile,Prism II,Yes,Yes,No,100,Mini,3.5,320,480,Android,1,4,1,3.15,0,Yes,Yes,Yes,Yes,Yes,1750,7200
T-Mobile,Concord,Yes,Yes,No,100,Mini,3.5,320,480,Android,1,1,1,2,0,Yes,Yes,Yes,Yes,No,160,6400
T-Mobile,myTouch Q 2,Yes,Yes,No,185,Mini,4,480,800,Android,1,4,1,5,1,Yes,Yes,Yes,Yes,No,160,23200
T-Mobile,myTouch 2,Yes,Yes,No,140,Mini,4,480,800,Android,1,4,1,5,1,Yes,Yes,Yes,Yes,No,160,23200
T-Mobile,Prism,Yes,Yes,No,125,Mini,3.5,320,480,Android,1,1,0,3.15,0,Yes,Yes,Yes,Yes,No,1400,13600
T-Mobile,Move Balance,Yes,Yes,No,142,Mini,3.7,480,800,Android,1,4,1,5,0,Yes,Yes,Yes,Yes,Yes,145,8000
T-Mobile,Arizona,Yes,Yes,No,100,Mini,2.8,240,320,Android,1,1,0,2,0,Yes,Yes,Yes,Yes,No,1100,5866
T-Mobile,myTouch 4G Slide,Yes,Yes,No,184,Mini,3.7,480,800,Android,2,4,768,8,1,Yes,Yes,Yes,Yes,Yes,1520,28000
T-Mobile,Vivacity,Yes,Yes,No,118,Mini,3.5,480,800,Android,1,1,0,5,1,Yes,Yes,Yes,Yes,Yes,160,13600
T-Mobile,Energy,Yes,No,No,121,Mini,3.5,320,480,No,1,0,0,3.15,0,Yes,Yes,Yes,No,Yes,1000,5333
T-Mobile,SpringBoard,Yes,Yes,No,110,Mini,7,800,1280,Android,2,16,0,5,1.3,Yes,Yes,Yes,Yes,No,7000,28000
T-Mobile,myTouch Q,Yes,Yes,No,160,Mini,3.5,320,480,Android,1,2,1,5,0,Yes,Yes,Yes,Yes,Yes,160,15200
T-Mobile,myTouch,Yes,Yes,No,108,Mini,3.8,480,800,Android,1,2,1,5,1,Yes,Yes,Yes,Yes,No,160,15200
T-Mobile,G-Slate,Yes,Yes,No,621,Mini,8.9,768,1280,Android,2,32,0,1,2,Yes,Yes,Yes,Yes,No,1000,56800
T-Mobile,G2x,Yes,Yes,No,141.8,Mini,4,480,800,Android,2,8,1,8,1.3,Yes,Yes,Yes,Yes,Yes,160,28000
T-Mobile,Move,Yes,Yes,No,120,Mini,2.8,240,320,Android,1,1,1,2,0,Yes,Yes,Yes,Yes,Yes,1300,6933
T-Mobile,Sidekick 4G,Yes,Yes,No,162,Mini,3.5,480,800,Android,1,1,1,3.15,1,Yes,Yes,Yes,Yes,Yes,160,24800
T-Mobile,Vairy Text II,Yes,No,No,105,Mini,2.4,320,240,No,1,70,0,2,0,No,Yes,Yes,No,Yes,850,4533
T-Mobile,Vibe E200,Yes,No,No,95,Mini,2.8,240,400,No,1,0,0,2,0,No,No,Yes,No,Yes,1000,4000
T-Mobile,Comet,Yes,Yes,No,102.1,Mini,2.8,240,320,Android,1,0,0,3.15,0,Yes,Yes,Yes,Yes,Yes,120,12000
T-Mobile,myTouch 4G,Yes,Yes,No,153.1,Mini,3.8,480,800,Android,1,4,768,5,1,Yes,Yes,Yes,Yes,Yes,1400,22400
T-Mobile,G2,Yes,Yes,No,184.3,Mini,3.7,480,800,Android,1,4,1,5,0,Yes,Yes,Yes,Yes,Yes,1300,33600
T-Mobile,myTouch 3G Slide,Yes,Yes,No,110,Mini,3.4,320,480,Android,1,1,1,5,0,Yes,Yes,Yes,Yes,No,1300,26400
T-Mobile,Garminfone,Yes,Yes,No,136,Mini,3.5,320,480,Android,1,4,256,3.15,0,No,Yes,Yes,Yes,No,1150,27200
T-Mobile,Pulse Mini,Yes,Yes,No,110,Mini,2.8,240,320,Android,1,1,0,3.15,0,Yes,Yes,Yes,Yes,Yes,1150,6133
T-Mobile,myTouch 3G Fender Edition,Yes,Yes,No,116,Mini,3.2,320,480,Android,1,1,192,3.15,0,Yes,Yes,Yes,Yes,No,1340,24000
T-Mobile,HD2,Yes,Yes,No,157,Mini,4.3,480,800,Microsoft,1,1,576,5,0,Yes,Yes,Yes,Yes,Yes,1230,18400
T-Mobile,Tap,Yes,Yes,No,104.9,Mini,2.8,240,320,No,1,0,0,2,0,No,No,Yes,Yes,No,1150,6400
T-Mobile,Pulse,Yes,Yes,No,130,Mini,3.5,320,480,Android,1,1,0,3.15,1,No,Yes,Yes,Yes,No,160,20000
T-Mobile,Vairy Text,Yes,No,No,103,Mini,2.4,320,240,No,1,20,0,2,0,No,No,Yes,No,Yes,850,4533
T-Mobile,Vairy Touch II,Yes,No,No,83,Mini,2.8,240,400,No,1,0,0,2,0,No,No,Yes,No,Yes,800,5600
T-Mobile,G2 Touch,Yes,Yes,No,135,Mini,3.2,320,480,Android,1,1,288,5,0,Yes,Yes,Yes,Yes,No,1350,20800
T-Mobile,Dash 3G,Yes,Yes,No,120,Mini,2.4,320,240,Microsoft,1,1,192,2,0,No,Yes,Yes,Yes,No,160,14400
T-Mobile,myTouch 3G 1.2,Yes,Yes,No,116,Mini,3.2,320,480,Android,1,1,256,3.15,0,Yes,Yes,Yes,Yes,No,1000,5333
T-Mobile,myTouch 3G,Yes,Yes,No,116,Mini,3.2,320,480,Android,1,1,192,3.15,0,No,Yes,Yes,Yes,No,1340,20000
T-Mobile,MDA Vario V,Yes,Yes,No,178.5,Mini,3.6,480,800,Microsoft,1,1,288,3.15,1,No,Yes,Yes,Yes,Yes,160,853
T-Mobile,MDA Compact V,Yes,Yes,No,117,Mini,3.2,480,800,Microsoft,1,1,288,5,1,No,Yes,Yes,Yes,Yes,1100,5866
T-Mobile,Sidekick LX 2009,Yes,Yes,No,165,Mini,3.2,854,480,No,1,0,0,3.15,0,Yes,No,Yes,Yes,No,115,17600
T-Mobile,Shadow 2,Yes,No,No,150.3,Mini,,240,320,Microsoft,1,0,0,2,0,No,Yes,Yes,No,No,1100,12000
T-Mobile,Vairy Touch,Yes,No,No,84,Mini,2.4,240,320,No,1,0,0,1.3,0,No,No,Yes,No,Yes,1000,5333
T-Mobile,MDA Basic,Yes,No,No,110,Mini,2.8,240,320,Microsoft,1,1,128,2,0,No,Yes,Yes,No,No,1100,5866
T-Mobile,G1,Yes,Yes,No,158,Mini,3.2,320,480,Android,1,1,192,3.15,0,No,Yes,Yes,Yes,No,1150,23200
T-Mobile,Shadow,Yes,No,No,150,Mini,|,240,320,Microsoft,1,1,128,2,0,No,Yes,Yes,No,No,920,20800
T-Mobile,MDA Vario IV,Yes,Yes,No,165,Mini,2.8,480,640,Microsoft,1,1,256,3.15,1,No,Yes,Yes,Yes,Yes,1340,7146
T-Mobile,MDA Compact IV,Yes,Yes,No,98,Mini,2.8,480,640,Microsoft,1,4,128,3.15,1,No,Yes,Yes,Yes,Yes,900,4800
T-Mobile,Sidekick,Yes,No,No,128,Mini,2.6,240,400,Danger,1,64,128,1.3,0,Yes,No,Yes,No,No,1030,5493
T-Mobile,Sidekick Slide,Yes,No,No,150,Mini,2.5,240,320,No,1,1,0,1.3,0,No,No,Yes,No,No,1130,8000
T-Mobile,Sidekick LX,Yes,No,No,162,Mini,3,240,400,Danger,1,64,64,1.3,0,No,No,Yes,No,No,1540,12800
T-Mobile,Sidekick 3,Yes,No,No,190,Mini,2.6,160,240,Danger,1,0,64,1.3,0,No,No,Yes,No,No,160,853
T-Mobile,Wing,Yes,No,No,168,Mini,2.8,240,320,Microsoft,1,1,64,2,0,No,Yes,Yes,No,No,1130,6026
T-Mobile,Dash,Yes,No,No,119,Mini,2.4,240,320,Microsoft,1,1,64,1.3,0,No,Yes,Yes,No,No,960,5120
T-Mobile,myTouch qwerty,Yes,Yes,No,110,Mini,4,480,800,Android,1,4,1,5,1,Yes,Yes,Yes,Yes,Yes,1000,5333
Tel.Me.,T939,Yes,No,No,110,Mini,,160,240,Microsoft,1,0,0,2,0,No,No,No,No,No,1000,5333
Tel.Me.,T918,Yes,No,No,125,Mini,,128,160,No,1,6,0,1,0,No,No,No,No,No,720,3840
Tel.Me.,T919i,Yes,No,No,134,Mini,,128,256,No,1,6,0,1,0,No,No,No,No,No,1000,5333
Tel.Me.,T919,Yes,No,No,115,Mini,,256,128,No,1,0,0,1,0,No,No,No,No,No,900,4800
Tel.Me.,T910,Yes,No,No,80,Mini,,128,126,No,1,0,0,0,0,No,No,No,No,No,600,3200
Tel.Me.,T909c,Yes,No,No,80,Mini,,112,64,No,1,0,0,0,0,No,No,No,No,No,600,3200
Tel.Me.,T909,Yes,No,No,95,Mini,,3,11,No,1,0,0,0,0,No,No,No,No,No,600,3200
Telit,t800,Yes,No,No,91,Mini,,176,220,No,1,64,0,2,0,No,No,Yes,No,No,860,4586
Telit,t250,Yes,No,No,76,Mini,,128,160,No,1,7,0,1,0,No,No,No,No,No,800,4266
Telit,t650,Yes,No,No,90,Mini,,128,160,No,1,64,0,1,0,No,No,No,No,No,800,4266
Telit,t200,Yes,No,No,76,Mini,,128,160,No,1,7,0,1,0,No,No,No,No,No,730,3893
Telit,GU1100,Yes,Yes,No,103,Mini,,176,220,No,1,0,0,1,1,No,No,Yes,No,No,1000,5333
Telit,SP600,Yes,No,No,99,Mini,,176,220,Microsoft,1,32,0,1.3,0,No,No,Yes,No,No,1000,5333
Telit,t550,Yes,No,No,98,Mini,,128,160,No,1,0,0,1.3,0,No,No,Yes,No,No,860,4586
